ID;Fecha inicio;Fecha fin;Transecto/Parcela;Observador/a 1;Observador/a 2;Viento;Temperatura;Nubes;Observaciones;longitud
139;2012-06-12 12:47:00;2012-06-12 14:46:00;Purche;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
140;2012-06-04 11:26:00;2012-06-04 12:50:00;Borreguiles San Juan;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
141;2012-06-12 10:08:00;2012-06-12 11:25:00;Campos de Otero;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
142;2012-06-01 10:50:00;2012-06-01 12:10:00;Loma de Papeles Alto;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
143;2012-05-16 10:20:00;2012-05-16 12:00:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;La mayor parte de las observaciones se realizan en el prado frente al albergue. (punto 1740) Xilocopa violeaceus muy abundante.;
144;2012-05-22 10:30:00;2012-05-22 11:36:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;Algo de nieve;
145;2012-05-29 11:59:00;2012-05-29 13:04:00;Laguna Seca;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
146;2012-05-25 11:08:00;2012-05-25 12:30:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
147;2012-05-25 13:45:00;2012-05-25 15:00:00;Purche;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
148;2012-07-10 12:20:00;2012-07-10 14:00:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
149;2012-07-16 11:20:00;2012-07-16 12:40:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
150;2012-07-12 10:50:00;2012-07-12 12:33:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
151;2012-07-20 13:04:00;2012-07-20 14:00:00;Purche;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
152;2012-07-03 12:00:00;2012-07-03 13:40:00;Loma de Papeles Bajo;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
153;2013-04-08 12:00:00;2013-04-08 13:00:00;Purche;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;"Fuera de transecto:
A. urticae (vieja)
G. cleopatra";
154;2013-04-09 11:40:00;2013-04-09 12:30:00;Matas Verdes;Javier Martín Jaramillo;Rogelio López Sanjuan (rogerlosan);Fuerza 0 en la escala Beaufort: < 2 km/h;;50-75% de nubosidad;"Solo se completan 8 tramos, debido a la nieve
No se observan mariposas
Fuera de transecto:
G. cleopatra";
155;2013-08-26 11:20:00;2013-08-26 11:30:00;Cauchiles;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;25-50% de nubosidad;70% sol y 30% nubes;
156;2013-04-10 12:50:00;2013-04-10 13:30:00;Loma de Papeles Bajo;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;"Se empieza en el tramo 5 por nieve
Fuera de transecto:
A.urticae
V.cardui";
157;2013-04-11 12:00:00;2013-04-11 13:00:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;25-50% de nubosidad;0;
158;2013-04-15 12:30:00;2013-04-15 13:45:00;Purche;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
159;2013-04-16 12:20:00;2013-04-16 13:10:00;Laguna Seca;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;"Fuera de transecto:
Colias croceus";
160;2013-04-17 12:05:00;2013-04-17 13:18:00;Matas Verdes;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
161;2013-04-18 12:00:00;2013-04-18 12:50:00;Loma de Papeles Bajo;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
162;2013-04-19 12:00:00;2013-04-19 13:30:00;Robledal de Dilar;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
163;2013-04-24 11:20:00;2013-04-24 12:17:00;Matas Verdes;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
164;2013-04-26 11:50:00;2013-04-26 13:30:00;Purche;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;75-100% de nubosidad;0;
165;2013-05-02 11:00:00;2013-05-02 11:46:00;Matas Verdes;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0-25% de nubosidad;0;
166;2013-05-06 11:05:00;2013-05-06 12:16:00;Loma de Papeles Bajo;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
167;2013-05-06 13:20:00;2013-05-06 14:31:00;Purche;José Miguel Barea Azcón (jmbarea);Javier Martín Jaramillo;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
168;2013-05-07 11:40:00;2013-05-07 12:20:00;Laguna Seca;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;50-75% de nubosidad;"El inicio con un 90% de nubes altas.
Durante elrecorrido se despeja a un 30%.";
169;2013-05-08 10:15:00;2013-05-08 11:40:00;Robledal de Dilar;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
170;2013-05-10 10:40:00;2013-05-10 12:00:00;Matas Verdes;Javier Martín Jaramillo;Rogelio López Sanjuan (rogerlosan);Fuerza 0 en la escala Beaufort: < 2 km/h;;50-75% de nubosidad;0;
171;2013-05-13 13:00:00;2013-05-13 14:23:00;Purche;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;25-50% de nubosidad;0;
172;2013-05-16 12:30:00;2013-05-16 13:20:00;Matas Verdes;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;Nubes altas;
173;2013-05-24 10:30:00;2013-05-24 11:46:00;Robledal de Dilar;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
174;2013-06-19 12:35:00;2013-06-19 13:14:00;Loma de Papeles Alto;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;60% nubes;
175;2013-06-19 11:25:00;2013-06-19 12:10:00;Loma de Papeles Bajo;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;10% nubes;
176;2013-06-04 10:30:00;2013-06-04 12:00:00;Robledal de Dilar;Javier Martín Jaramillo;Rogelio López Sanjuan (rogerlosan);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
177;2013-06-04 13:30:00;2013-06-04 14:30:00;Matas Verdes;Javier Martín Jaramillo;Rogelio López Sanjuan (rogerlosan);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
178;2013-06-05 11:00:00;2013-06-05 11:40:00;Loma de Papeles Alto;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;15% nubes;
179;2013-06-05 12:00:00;2013-06-05 13:00:00;Loma de Papeles Bajo;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;50% nubes;
180;2013-06-08 11:00:00;2013-06-08 13:30:00;Laguna Seca;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;70% nubes, parcialmente cubierto;
181;2013-06-12 12:12:00;2013-06-12 13:39:00;Matas Verdes;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
182;2013-06-06 11:18:00;2013-06-06 12:00:00;Campos de Otero;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
183;2013-06-14 10:24:00;2013-06-14 12:02:00;Purche;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
184;2013-06-17 10:15:00;2013-06-17 11:20:00;Campos de Otero;Javier Martín Jaramillo;Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
185;2013-06-18 10:45:00;2013-06-18 12:30:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;"Día con intervalos nubosos.
Algo frio
19 especies
127 mariposas";
186;2013-06-20 11:05:00;2013-06-20 12:03:00;Laguna Seca;Javier Martín Jaramillo;Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
187;2013-06-20 10:43:00;2013-06-20 12:30:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
188;2013-06-21 10:00:00;2013-06-21 11:10:00;Purche;Javier Martín Jaramillo;Rogelio López Sanjuan (rogerlosan);Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;60% nubes;
189;2013-06-24 08:58:00;2013-06-24 00:00:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0-25% de nubosidad;0;
190;2013-06-24 14:30:00;2013-06-24 15:00:00;Loma de Papeles Alto;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0-25% de nubosidad;0;
191;2013-06-26 12:19:00;2013-06-26 13:33:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
192;2013-06-27 14:29:00;2013-06-27 00:00:00;Matas Verdes;José Miguel Barea Azcón (jmbarea);Rogelio López Sanjuan (rogerlosan);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
193;2013-06-27 11:30:00;2013-06-27 12:43:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Rogelio López Sanjuan (rogerlosan);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
194;2013-06-28 10:30:00;2013-06-28 12:00:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
195;2013-07-03 10:12:00;2013-07-03 11:15:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Rogelio López Sanjuan (rogerlosan);Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
196;2013-07-03 12:20:00;2013-07-03 13:42:00;Purche;José Miguel Barea Azcón (jmbarea);Rogelio López Sanjuan (rogerlosan);Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
197;2013-07-04 12:07:00;2013-07-04 13:10:00;Loma de Papeles Alto;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
198;2013-07-04 13:26:00;2013-07-04 14:35:00;Loma de Papeles Bajo;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
199;2013-07-05 10:54:00;2013-07-05 12:02:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
200;2013-07-05 10:30:00;2013-07-05 11:45:00;Borreguiles San Juan;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;licénido no identificado en tramo 3;
201;2013-07-09 09:40:00;2013-07-09 11:12:00;Matas Verdes;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
202;2013-07-11 09:27:00;2013-07-11 10:37:00;Campos de Otero;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
203;2013-07-12 09:45:00;2013-07-12 11:06:00;Robledal de Dilar;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
204;2013-07-15 10:15:00;2013-07-15 11:34:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
205;2013-07-16 10:00:00;2013-07-16 11:05:00;Loma de Papeles Alto;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
206;2013-07-16 11:25:00;2013-07-16 12:45:00;Loma de Papeles Bajo;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
207;2013-07-17 12:22:00;2013-07-17 13:58:00;Purche;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
208;2013-07-17 10:32:00;2013-07-17 11:40:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
209;2013-07-18 11:25:00;2013-07-18 12:20:00;Altas cumbres;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;Fuera de transecto en tramo 3,  1 parnassius apollo en el camino.;
210;2013-07-18 10:30:00;2013-07-18 11:30:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
211;2013-07-22 10:38:00;2013-07-22 12:17:00;Matas Verdes;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
212;2013-07-22 10:40:00;2013-07-22 12:00:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
213;2013-07-23 10:13:00;2013-07-23 11:15:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
214;2013-07-24 12:17:00;2013-07-24 13:30:00;Loma de Papeles Bajo;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
215;2013-07-24 10:41:00;2013-07-24 11:57:00;Loma de Papeles Alto;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
216;2013-07-25 12:20:00;2013-07-25 13:45:00;Campos de Otero;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
217;2013-07-26 10:10:00;2013-07-26 11:40:00;Purche;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
218;2013-07-29 11:30:00;2013-07-29 12:15:00;Altas cumbres;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
219;2013-07-29 11:00:00;2013-07-29 12:30:00;Borreguiles San Juan;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza del viento no definida;;porcentaje de nubosidad no definido;0;
220;2013-07-30 10:45:00;2013-07-30 12:30:00;Matas Verdes;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
221;2013-07-30 12:23:00;2013-07-30 13:43:00;Loma de Papeles Alto;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
222;2013-07-30 14:15:00;2013-07-30 15:15:00;Loma de Papeles Bajo;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
223;2013-07-31 12:00:00;2013-07-31 13:30:00;Robledal de Dilar;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
224;2013-08-01 12:30:00;2013-08-01 13:40:00;Campos de Otero;José Miguel Barea Azcón (jmbarea);Rogelio López Sanjuan (rogerlosan);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
225;2013-08-05 10:00:00;2013-08-05 11:00:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;50-75% de nubosidad;0;
226;2013-08-06 13:12:00;2013-08-06 14:16:00;Loma de Papeles Bajo;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
227;2013-08-06 12:07:00;2013-08-06 13:01:00;Loma de Papeles Alto;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
228;2013-08-07 09:53:00;2013-08-07 11:05:00;Matas Verdes;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
229;2013-08-07 12:57:00;2013-08-07 14:20:00;Purche;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
230;2013-08-08 11:10:00;2013-08-08 12:30:00;Campos de Otero;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
231;2013-08-08 09:45:00;2013-08-08 10:28:00;Altas cumbres;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
232;2013-08-09 10:20:00;2013-08-09 11:45:00;Robledal de Dilar;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
233;2013-08-13 10:25:00;2013-08-13 11:08:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
234;2013-08-14 12:06:00;2013-08-14 12:52:00;Loma de Papeles Bajo;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
235;2013-08-14 10:57:00;2013-08-14 11:51:00;Loma de Papeles Alto;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
236;2013-08-15 12:40:00;2013-08-15 13:50:00;Purche;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
237;2013-08-15 09:40:00;2013-08-15 10:44:00;Matas Verdes;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
238;2013-08-16 11:27:00;2013-08-16 12:27:00;Borreguiles San Juan;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
239;2013-08-16 10:10:00;2013-08-16 10:50:00;Altas cumbres;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;"No se realiza ningún avistamiento.
Temperatura muy baja.";
240;2013-08-19 10:44:00;2013-08-19 12:18:00;Robledal de Dilar;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
241;2013-08-21 11:25:00;2013-08-21 12:08:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 2 en la escala Beaufort: 6-11 km/h;;0% de nubosidad;0;
242;2013-08-22 10:14:00;2013-08-22 10:59:00;Loma de Papeles Alto;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
243;2013-08-22 11:09:00;2013-08-22 11:54:00;Loma de Papeles Bajo;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
244;2013-08-23 09:30:00;2013-08-23 10:20:00;Campos de Otero;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
245;2013-08-26 10:00:00;2013-08-26 10:50:00;Altas cumbres;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;No se observa ejemplares de ninguna especie.;
246;2013-08-26 11:40:00;2013-08-26 12:25:00;Borreguiles San Juan;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
247;2013-08-27 10:15:00;2013-08-27 11:37:00;Purche;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
248;2013-08-28 10:36:00;2013-08-28 11:10:00;Matas Verdes;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;"Los tramos 7/8/9 no se realizan al complicarse el tiempo.
Tramo 2 nublado.";
249;2013-08-03 10:30:00;2013-08-03 11:15:00;Borreguiles San Juan;Francisco Javier Olivares Villegas (javioli);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;"Nubes altas y algo de viento en los primeros tres tramos.
Golgus y escheri en buen estado en esta fecha tan tardía.";
250;2013-09-04 08:00:00;2013-09-04 00:00:00;Robledal de Dilar;José Miguel Barea Azcón (jmbarea);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
251;2013-09-05 11:13:00;2013-09-05 11:50:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
252;2013-09-06 10:00:00;2013-09-06 11:00:00;Purche;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;Tramo 8 no se realiza por movimiento de ganado.;
253;2013-09-09 12:37:00;2013-09-09 13:20:00;Loma de Papeles Bajo;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;25-50% de nubosidad;0;
254;2013-09-09 11:50:00;2013-09-09 12:30:00;Loma de Papeles Alto;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
255;2013-09-10 10:30:00;2013-09-10 11:50:00;Matas Verdes;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;En la vuelta de recorrido a la altura de tramo 1, dos ejemplares de Nymphlis polychloros.;
256;2013-09-12 11:30:00;2013-09-12 11:52:00;Borreguiles San Juan;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;El la vuelta del recorrido a la altura de tramo 4, una Parnassius apollo muy deteriorada.;
257;2013-09-12 10:29:00;2013-09-12 11:20:00;Campos de Otero;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 1 en la escala Beaufort: 2-5 km/h;;0% de nubosidad;0;
258;2013-09-17 13:08:00;2013-09-17 14:10:00;Purche;José Miguel Barea Azcón (jmbarea);Rogelio López Sanjuan (rogerlosan);Fuerza 1 en la escala Beaufort: 2-5 km/h;;0-25% de nubosidad;0;
259;2013-09-18 11:10:00;2013-09-18 11:50:00;Laguna Seca;Rogelio López Sanjuan (rogerlosan);Desconocido;Fuerza 0 en la escala Beaufort: < 2 km/h;;0% de nubosidad;0;
